text,sentiment,cleaned_text,final_result
Lots of replanting.... $HD https://t.co/NGcHkbT7yo,neutral,Lots of replanting.... $HD ,neutral
$MRK VOLUME AT THIS POINT WOULD INDICATE AND MAKES IT REALISTIC THAT 80$ ! IF YOU HAVE EXTRA $ SAVE A LITTLE BACKFOR YOUR RAINY DAY ! VIX LOWER! GL. MAY THE FORCE BE WITH YOU! ( ; o )))),neutral,$MRK VOLUME AT THIS POINT WOULD INDICATE AND MAKES IT REALISTIC THAT 80$ ! IF YOU HAVE EXTRA $ SAVE A LITTLE BACKFOR YOUR RAINY DAY ! VIX LOWER! GL. MAY THE FORCE BE WITH YOU! ( ; o )))),neutral
"#PrivateDebt #Equities #Stocks $BIOX On the other hand, the company issued capital for more than 50 million dollars during the quarter, through the private placement of a convertible note maturing in 2023 for 42.5 million #dollars, Argentina https://t.co/rNGEMRnduX …",negative,"   $BIOX On the other hand, the company issued capital for more than 50 million dollars during the quarter, through the private placement of a convertible note maturing in 2023 for 42.5 million , Argentina  …",neutral
Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/Jygh6huARA $NVDA $TSLA $GS $REGN $BAC $GOOGL $FB,positive,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at  $NVDA $TSLA $GS $REGN $BAC $GOOGL $FB,neutral
"RT @DKellerCMT: Stocks and bonds in lockstep over the last month with the $SPY to $TLT ratio essentially rangebound, just like the $SPX.  W…",positive,"RT : Stocks and bonds in lockstep over the last month with the $SPY to $TLT ratio essentially rangebound, just like the $SPX.  W…",negative
"RT @moneycontrolcom: ⚡️ “Mornings With MC: Stock Market Updates, Now Serving!”

https://t.co/24GpOMIONQ

#Stocks #StockMarket #StocksToWatc…",neutral,"RT : ⚡️ “Mornings With MC: Stock Market Updates, Now Serving!”



  …",neutral
$SPX If you think price moves lower - you have plenty of time to wait for it to show you it wants to move lower. We're above last weeks high which last I changed was not bearish...Just wait for confirmation,negative,$SPX If you think price moves lower - you have plenty of time to wait for it to show you it wants to move lower. We're above last weeks high which last I changed was not bearish...Just wait for confirmation,neutral
"Gold equities present “an island of value against a backdrop of trouble”, Sprott Asset Management senior portfolio manager John Hathaway says.

#GOLD #stocks #equities #markets #investing
https://t.co/rlTN3s2WQl",positive,"Gold equities present “an island of value against a backdrop of trouble”, Sprott Asset Management senior portfolio manager John Hathaway says.

    
",positive
"Bloomberg: Investors Are Spending Fresh Billions #Hedging Market Mania. $VIX $SPY $SPX $ES_F
https://t.co/98BuOZAVdJ

via @GoogleNews",positive,"Bloomberg: Investors Are Spending Fresh Billions  Market Mania. $VIX $SPY $SPX $ES_F


via ",neutral
@masterlongevity @Miljenkoz @zipjet $pfe released pre-print and didn’t wait for peer-review. $mrna and NIAID are releasing in peer-reviewed journal. Big difference and requires a more complete set of data to get published. Will be first peer-reviewed data we get to look at,neutral,   $pfe released pre-print and didn’t wait for peer-review. $mrna and NIAID are releasing in peer-reviewed journal. Big difference and requires a more complete set of data to get published. Will be first peer-reviewed data we get to look at,neutral
#Options Flow Grid Update $CAT #OptionsTrading Caterpillar Shares🔻1.57% to $127.4 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/Jj64hrH1R3 https://t.co/Efxh5QF5yy https://t.co/RhDjz9fN13,neutral, Flow Grid Update $CAT  Caterpillar Shares🔻1.57% to $127.4          ,positive
"$DIS crushed the index in early 2010s out of a recession, willing to bet it does the same coming out of this recession. https://t.co/wPlcuqWjY3",negative,"$DIS crushed the index in early 2010s out of a recession, willing to bet it does the same coming out of this recession. ",positive
"$AAPL - Apple's Handwriting On The Wall For Intel And AMD. https://t.co/wGimZoIpp4  - 1,324% profits - 1/2 in $$ - last 14 years - buy #AIM #investing book, get free newsltr &amp; learn how - https://t.co/CzS5PXZWco - https://t.co/IHjBPabNd1 - like $AAPL",positive,"$AAPL - Apple's Handwriting On The Wall For Intel And AMD.   - 1,324% profits - 1/2 in $$ - last 14 years - buy   book, get free newsltr &amp; learn how -  -  - like $AAPL",neutral
"Amidst the repercussions of the #coronavirus // #COVID19 - get informed, be #educated &amp; stay ahead of the crowd.

SUBSCRIBE TODAY: https://t.co/qBGEqptFRE #microcaps #stocks #microcapstocks #stockmarket https://t.co/dXV6LvMnZc",neutral,"Amidst the repercussions of the  //  - get informed, be  &amp; stay ahead of the crowd.

SUBSCRIBE TODAY:      ",neutral
RT @LiveSquawk: Intel Has Been Reiterated As A Top Pick Stock At BAML With A Price Target Of $70 $INTC,positive,RT : Intel Has Been Reiterated As A Top Pick Stock At BAML With A Price Target Of $70 $INTC,positive
The big story today? $AMZN is going down after completing the ending diagonal anticipated a month ago. https://t.co/JRX6COtXF1 #Elliottwave $XLC $SPX $NDX https://t.co/q8YLClRUqF,negative,The big story today? $AMZN is going down after completing the ending diagonal anticipated a month ago.   $XLC $SPX $NDX ,negative
"RT @SJosephBurns: Earnings season begins:

https://t.co/eDYHYwrKxe 

$JPM $PEP $NFLX $WFC $DAL $DPZ $C $BAC $UNH $JNJ $FAST $GS $ABT $FRC $…",neutral,"RT : Earnings season begins:

 

$JPM $PEP $NFLX $WFC $DAL $DPZ $C $BAC $UNH $JNJ $FAST $GS $ABT $FRC $…",neutral
RT @stealthebasis: Is it #capitalism when one person can make a comment on tv and move markets for just about every asset MASSIVELY in eith…,positive,RT : Is it  when one person can make a comment on tv and move markets for just about every asset MASSIVELY in eith…,neutral
"RT @NorthmanTrader: You may remember the original chart from the video....
$SPX $VIX updated https://t.co/QW2Vdxd3WL",neutral,"RT : You may remember the original chart from the video....
$SPX $VIX updated ",neutral
Gartner Inc $IT Sees Large Decline in Short Interest https://t.co/ryBGQzbylC #stocks,negative,Gartner Inc $IT Sees Large Decline in Short Interest  ,negative
@chigrl SELL EVERYTHING AND BUY $AMZN,neutral, SELL EVERYTHING AND BUY $AMZN,neutral
RT @realJosephRich: Tim Cook furiously trying to save the NASDAQ by buying back $AAPL stock funded by debt bought by the Fed is the lowest…,negative,RT : Tim Cook furiously trying to save the NASDAQ by buying back $AAPL stock funded by debt bought by the Fed is the lowest…,negative
"Currently holding:

$QQQ 1/15/2021 $310C
$T 1/21/22 $5C 

I left a lot of money on the table last week but overall I’m happy with the continued growth. My account is currently up 51% in three weeks. Excited for next week!",positive,"Currently holding:

$QQQ 1/15/2021 $310C
$T 1/21/22 $5C 

I left a lot of money on the table last week but overall I’m happy with the continued growth. My account is currently up 51% in three weeks. Excited for next week!",positive
"RT @unusualOA: Date : 06/19/2020
Time :  09:31 AM
Ticker : $NUAN
Exp :  07/17/20
Strike :25
Spot : 24.10
Contracts : 283 @ 0.63
Premium : $…",neutral,"RT : Date : 06/19/2020
Time :  09:31 AM
Ticker : $NUAN
Exp :  07/17/20
Strike :25
Spot : 24.10
Contracts : 283 @ 0.63
Premium : $…",neutral
"$ES - 2nd BIG WIN of the day

Short ES at 3167  Exit = 3150 (partial)

Profit = 17 ES pts = $850

#algotrade #eosalgotrade $SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ https://t.co/RrLAkUQXpU",positive,"$ES - 2nd BIG WIN of the day

Short ES at 3167  Exit = 3150 (partial)

Profit = 17 ES pts = $850

  $SPX $SPY $AMZN $AAPL $AMD $FB $SHOP $BYND $NVDA $GOOGL $MSFT $TSLA $BA $CMG $INTC $NFLX $JPM $BAC $YM $YM_F $NQ $NQ_F $ES $ES_F $GC $GLD $QQQ ",neutral
RT @UPBOptionMil: Some of the largest open interest increases from this past weeks trading action 6.1 - 6.5    $HTZ $ZNGA $SNAP $BAC $MS $I…,positive,RT : Some of the largest open interest increases from this past weeks trading action 6.1 - 6.5    $HTZ $ZNGA $SNAP $BAC $MS $I…,neutral
"RT @dynamicvol: Market reminds me of the ""eye of the storm"" feel we had after Bear Stearns in 2008.  

In the two months after Bear rescue,…",negative,"RT : Market reminds me of the ""eye of the storm"" feel we had after Bear Stearns in 2008.  

In the two months after Bear rescue,…",neutral
"$AAPL #patent 10,707,699 Interphase transformer based rectifier for wireless power transfer #tech #IP #research https://t.co/DIr8TObqln https://t.co/y3Y1OjiK01",neutral,"$AAPL  10,707,699 Interphase transformer based rectifier for wireless power transfer     ",neutral
"@Garrett46881741 Not much pullback from entry from 2700 to 2720 in next session unless surprise negative news.

Longer term, yes pullback from current 2767 expected.

We are not nearly close to be out of woods with Corona-virus effect.

Earnings coming up is key

#es_f $spx $spy #options #futures",negative," Not much pullback from entry from 2700 to 2720 in next session unless surprise negative news.

Longer term, yes pullback from current 2767 expected.

We are not nearly close to be out of woods with Corona-virus effect.

Earnings coming up is key

 $spx $spy  ",negative
"https://t.co/npsA48b4gi

3 months 10 bucks offer for 4 th July  Week !!
$INTC, $MRNA, $NFLX, $RAD   to Calls_Bullish_Stock ($SL 20 % ).]  =",neutral,"

3 months 10 bucks offer for 4 th July  Week !!
$INTC, $MRNA, $NFLX, $RAD   to Calls_Bullish_Stock ($SL 20 % ).]  =",neutral
$AAPL - Shipment estimates cut for Apple's 5G iPhones - Digitimes https://t.co/ep9MWtz3ZL,negative,$AAPL - Shipment estimates cut for Apple's 5G iPhones - Digitimes ,negative
"Don't get perplexed with the pullback! The #SP500 is testing the TL4R trendline resistance and the 2,862 support level. The uptrend is fully intact. Keep an eye on a BULLISH 50-day/600-day EMA crossover. This is an opinion. $SPY $SPX #DJIA $DIA #DOW #NASDAQ $VIX https://t.co/V5ddDfV6yn",positive,"Don't get perplexed with the pullback! The  is testing the TL4R trendline resistance and the 2,862 support level. The uptrend is fully intact. Keep an eye on a BULLISH 50-day/600-day EMA crossover. This is an opinion. $SPY $SPX  $DIA   $VIX ",neutral
"RT @Sarge986: The Virus Remains in Control, Unrealistic V-Shaped Recovery, Trading 2 Stocks $GILD $MYL $MRNA $INO $JNJ $JPM $WFC $AMD $NVDA…",neutral,"RT : The Virus Remains in Control, Unrealistic V-Shaped Recovery, Trading 2 Stocks $GILD $MYL $MRNA $INO $JNJ $JPM $WFC $AMD $NVDA…",positive
"RT @Lakshmi_888: Top left hand corner contains timeframe for all my charts:)

15min t/f so looking at days to a week...IF it plays out...…",positive,"RT : Top left hand corner contains timeframe for all my charts:)

15min t/f so looking at days to a week...IF it plays out...…",neutral
"RT @hannanmetals: Tune in on Tues July 7th for @JayTaylorMedia
's Turning Hard Times into Good Times - @hannanmetals
 CEO Mike Hudson is a…",positive,"RT : Tune in on Tues July 7th for 
's Turning Hard Times into Good Times - 
 CEO Mike Hudson is a…",neutral
"RT @breakingoptions: $ABT

$BAC

$MS

#joblessclaims

Have a bunch of traders asking me where I think the market will open

We have all of…",neutral,"RT : $ABT

$BAC

$MS



Have a bunch of traders asking me where I think the market will open

We have all of…",neutral
"$SPY

barchart
Thurs - All US Exchanges - 52-Week

New Highs = 168
New Lows = 10

Humm….
-- Every stock is going up :)

$ES_F $NQ_F $SPY $SPX $QQQ $IWM #Elliottwave #trading #futures #cme #mes_f #markets $spy #aapl",neutral,"$SPY

barchart
Thurs - All US Exchanges - 52-Week

New Highs = 168
New Lows = 10

Humm….
-- Every stock is going up :)

$ES_F $NQ_F $SPY $SPX $QQQ $IWM       $spy ",neutral
"$ALPP $SKDI $SNDD $GRNF $SHMP $CLWD $IPIX

Is Alpine 4 Technologies (OTCMKTS:ALPP) A Buy Right Now?

#news #pennystocks #alpine4 #alpp #stocks #stockmarket #pennystockpicks #pennystockinvesting https://t.co/2bOHoPNjnT",positive,"$ALPP $SKDI $SNDD $GRNF $SHMP $CLWD $IPIX

Is Alpine 4 Technologies (OTCMKTS:ALPP) A Buy Right Now?

        ",neutral
@GreenTeamToad @Stockcratez Thanks for sharing AI is the future and Google and Fidelity deals are MASSIVE! $GOOG $GOOGL $FIS $SSFT,positive,  Thanks for sharing AI is the future and Google and Fidelity deals are MASSIVE! $GOOG $GOOGL $FIS $SSFT,neutral
"RT @exis10tial: At some point, airlines are going to make sense to allocate into..

I don’t claim to know that specific level, but what I d…",neutral,"RT : At some point, airlines are going to make sense to allocate into..

I don’t claim to know that specific level, but what I d…",neutral
"Interesting read on the effects of USO's restructuring as well as increases to margin requirements which happened last week. #stocks #StockMarket #trading #investing #WallStreet #bolsa #BolsaMx #Nifty #sensex  
https://t.co/GTDQdVsBPq https://t.co/ignEhnahGs",positive,"Interesting read on the effects of USO's restructuring as well as increases to margin requirements which happened last week.           
 ",neutral
"Weekly Newsletter going out Later today!

Outlook for the Market, FAANG &amp; Individual names (big-smallcap) for this week w/ equity/options plays  $SPY $AAPL $AMZN $NFLX $FB etc.. 

Free for Members 
Link to Sign Up for The Month:
https://t.co/Zp4xc5dDO1",positive,"Weekly Newsletter going out Later today!

Outlook for the Market, FAANG &amp; Individual names (big-smallcap) for this week w/ equity/options plays  $SPY $AAPL $AMZN $NFLX $FB etc.. 

Free for Members 
Link to Sign Up for The Month:
",neutral
"Short Interest in Utah Medical Products, Inc. $UTMD Increases By 20.7% https://t.co/fvFLHPeXae #stocks",positive,"Short Interest in Utah Medical Products, Inc. $UTMD Increases By 20.7%  ",positive
"If You're Getting a Second Stimulus Check, It'll Probably Happen by Aug. 8 @themotleyfool #stocks  https://t.co/XGjKWQ9KFr",neutral,"If You're Getting a Second Stimulus Check, It'll Probably Happen by Aug. 8    ",neutral
"$idex $izea $lk $fb $ibio $dow $spy $tsla $nkla $dkng $aapl $aal $zom $vxrt $ino $shop $aytu $ozsc $tops $ktov $ba $nvda $msft $spy $gnus $aezs $dloc

We alerted $SOLO at $2.5 RAN TO $6.5 700 (200% GAIN!)

Daily Alerts

$15 ONE TIME FEE

BEAT THAT
👇   👇
https://t.co/33NfOdjf0i",positive,"$idex $izea $lk $fb $ibio $dow $spy $tsla $nkla $dkng $aapl $aal $zom $vxrt $ino $shop $aytu $ozsc $tops $ktov $ba $nvda $msft $spy $gnus $aezs $dloc

We alerted $SOLO at $2.5 RAN TO $6.5 700 (200% GAIN!)

Daily Alerts

$15 ONE TIME FEE

BEAT THAT
👇   👇
",neutral
"RT @TriggerTrades: Levels 📊 Notes 📝 Trends 📈

$SPY $SPX #ES_F 

⚠️ Massive sell-off today after a false breakout ❌ attempt⚠️ 

Minuette wav…",neutral,"RT : Levels 📊 Notes 📝 Trends 📈

$SPY $SPX  

⚠️ Massive sell-off today after a false breakout ❌ attempt⚠️ 

Minuette wav…",negative
"RT @bti_trading: $RIOT $HTGM $BBI
Latest signals given by our algorithm on these stocks on our 1-hour charts.
Join the winning team BTI Mag…",neutral,"RT : $RIOT $HTGM $BBI
Latest signals given by our algorithm on these stocks on our 1-hour charts.
Join the winning team BTI Mag…",neutral
"STOCKS RECOMMENDED BY US ON 11th MAY 2020.

Vodafone Idea Ltd
#VodafoneIdea #Idea 

#Stocktotrade #Stockstowatch #Stocks #StocksInNews #TopGainer #Stocks #stockmarket #stockinfocus #stockmarketnews #StockTrading https://t.co/L41nqnvqvZ https://t.co/LAjEowOgZL",positive,"STOCKS RECOMMENDED BY US ON 11th MAY 2020.

Vodafone Idea Ltd
  

           ",neutral
"European Stocks push higher as Trade War Threats recede 👌
https://t.co/IybGWMAHHv 👆

#trading #tradingview #forex #eurusd #investing #investor #entrepreneur #stocks #forexlifestyle #wallstreet #forexsignals #business #forextrader #technicalanalysis #millionaire #billionaire https://t.co/5rDzdSegyq",negative,"European Stocks push higher as Trade War Threats recede 👌
 👆

                ",positive
Did $PFE just say they could enroll 30K in the trial in four weeks?,neutral,Did $PFE just say they could enroll 30K in the trial in four weeks?,neutral
"RT @PowerLunch: NJ Governor Phil Murphy adding @Merck CEO Ken Frazier to a commission on restarting the economy.
Here's what he said about…",neutral,"RT : NJ Governor Phil Murphy adding  CEO Ken Frazier to a commission on restarting the economy.
Here's what he said about…",neutral
"RT @DeItaOne: COVID-19 VACCINE FROM PFIZER AND BIONTECH SHOWS POSITIVE RESULTS - STAT
$PFE",positive,"RT : COVID-19 VACCINE FROM PFIZER AND BIONTECH SHOWS POSITIVE RESULTS - STAT
$PFE",positive
