text,sentiment,cleaned_text,final_result
"Asia Pacific stocks higher ahead of U.S. jobs report; airline stocks mostly soar.

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $NFLX",positive,"Asia Pacific stocks higher ahead of U.S. jobs report; airline stocks mostly soar.

$AMZN $AAPL $AMD $BA $BABA $FB $CRM $DDOG $TGT $GOOGL $ROKU $TSLA $SPX $SPY $TDOC $COST $ZM $GILD $USO $NVDA $ROKU $BYND $NFLX",0.0
"$HHT up 25% in 2 days

#stocks #OnlineClasses  $BOXL $LRN https://t.co/4mtdDPCoUh",positive,"$HHT up 25% in 2 days

#stocks #OnlineClasses  $BOXL $LRN https://t.co/4mtdDPCoUh",0.0
"Available #onhand #stocks of REGULAR #CYTOKIT text me at 09653052991 💥

 #pampalaglag #cytotec #cytoteckit #abortion #mifepristone #misoprostol #abortionpills #abortionphilippines #cytotecphilippines #cytokitphilippines 09653052991 :) https://t.co/TRyMKKBdEL",neutral,"Available #onhand #stocks of REGULAR #CYTOKIT text me at 09653052991 💥

 #pampalaglag #cytotec #cytoteckit #abortion #mifepristone #misoprostol #abortionpills #abortionphilippines #cytotecphilippines #cytokitphilippines 09653052991 :) https://t.co/TRyMKKBdEL",0.128
"RT @TheDomino: .@Tesla $TSLA market value just went over $200 billion for the first time ever...

Making it worth as much as Disney $DIS or…",positive,"RT @TheDomino: .@Tesla $TSLA market value just went over $200 billion for the first time ever...

Making it worth as much as Disney $DIS or…",0.5106
"Updated fact sheets for #DSVpanalpina &amp; #Össur in Denmark after their Q1 2020 reporting + for #Gabriel after their Q2 2019/2020 reporting. 

#nobiz #dkbiz #sebiz #aktier #aksjer #OMX #OSEBX #OBX #udbytte #utbytte #stocks #osinko #osakkeet #dividend #dkpol https://t.co/nCnYh4EFCC",neutral,"Updated fact sheets for #DSVpanalpina &amp; #Össur in Denmark after their Q1 2020 reporting + for #Gabriel after their Q2 2019/2020 reporting. 

#nobiz #dkbiz #sebiz #aktier #aksjer #OMX #OSEBX #OBX #udbytte #utbytte #stocks #osinko #osakkeet #dividend #dkpol https://t.co/nCnYh4EFCC",0.0
"RT @DeItaOne: TESLA'S ELON MUSK CALLS FOR BREAKUP OF AMAZON 
$AMZN $TSLA",positive,"RT @DeItaOne: TESLA'S ELON MUSK CALLS FOR BREAKUP OF AMAZON 
$AMZN $TSLA",0.347
"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…",neutral,"RT @eWhispers: #earnings for the week 

https://t.co/lObOE0dgsr 

$AMZN $TSLA $MSFT $AAPL $AMD $BA $FB $LUV $MMM $GE $AAL $UPS $TWTR $PFE $…",0.0
"More Retail fall-out. $V $MC =&gt; J.C. Penney explores bankruptcy as hopes for recovery fade, sources say https://t.co/WpZADdoMuc",positive,"More Retail fall-out. $V $MC =&gt; J.C. Penney explores bankruptcy as hopes for recovery fade, sources say https://t.co/WpZADdoMuc",0.4215
"So long, focus groups. Here’s everything you need to know about the new data that’s directing Hollywood - $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm https://t.co/Hpa5PTk37E",positive,"So long, focus groups. Here’s everything you need to know about the new data that’s directing Hollywood - $viac $cmcsa $dis $nflx $aapl $t $sne $roku $amzn $disca $lgf $twtr $fox $fb $goog $snap $stx $mgm https://t.co/Hpa5PTk37E",0.0
Reliance Steel &amp; Aluminum $RS Issues Quarterly Earnings Results https://t.co/PCgkGYPBos #stocks,neutral,Reliance Steel &amp; Aluminum $RS Issues Quarterly Earnings Results https://t.co/PCgkGYPBos #stocks,0.0
Just read a few articles I see some good 🔥🔥🔥 stocks for this upcoming week 📊💻💰💰💰 #stocks #robinhood,positive,Just read a few articles I see some good 🔥🔥🔥 stocks for this upcoming week 📊💻💰💰💰 #stocks #robinhood,-0.5106
More updates for the $SPY trades and comments on the $SPX at 11:32 AM https://t.co/aGpd3sXof2,neutral,More updates for the $SPY trades and comments on the $SPX at 11:32 AM https://t.co/aGpd3sXof2,0.0
RT @frankmottek: Demand it now. Get it now. #MottekOnMoney Special Edition #podcast #Coronaviruscrisis #BearMarket #Oil #stocks #MainStreet…,positive,RT @frankmottek: Demand it now. Get it now. #MottekOnMoney Special Edition #podcast #Coronaviruscrisis #BearMarket #Oil #stocks #MainStreet…,0.296
"RT @ReutersBiz: Australia to force Facebook and Google to share advertising revenue with local media firms, becoming one of the first count…",negative,"RT @ReutersBiz: Australia to force Facebook and Google to share advertising revenue with local media firms, becoming one of the first count…",0.296
Here's a little something buried in $BAC's Q1 earnings 1/,neutral,Here's a little something buried in $BAC's Q1 earnings 1/,0.0
"RT @ChrisDungeon: ""Innovation has nothing to do with how many R&amp;D dollars you have. When $AAPL came up with the Mac, IBM was spending at le…",positive,"RT @ChrisDungeon: ""Innovation has nothing to do with how many R&amp;D dollars you have. When $AAPL came up with the Mac, IBM was spending at le…",0.3818
"RT @SethCL: $SPY $SPX if youre not familiar with this pattern, it is typically the most bullish for you Ichimoku cloud sycophants ;-) The e…",positive,"RT @SethCL: $SPY $SPX if youre not familiar with this pattern, it is typically the most bullish for you Ichimoku cloud sycophants ;-) The e…",0.25
"RT @NorthmanTrader: Goldman also says the lows are in and have a $SPX 3,000 target.",negative,"RT @NorthmanTrader: Goldman also says the lows are in and have a $SPX 3,000 target.",-0.2023
"ES now at 3007, backtesting vs prior low 3005. Key time.

Ricky’s train going at full speed towards targets. Beauty!💆‍♂️

#ES_F $SPX $SPY https://t.co/ZaVJo8RCyf",positive,"ES now at 3007, backtesting vs prior low 3005. Key time.

Ricky’s train going at full speed towards targets. Beauty!💆‍♂️

#ES_F $SPX $SPY https://t.co/ZaVJo8RCyf",0.4574
"Looking for the best auto stocks to invest in? Check out this hand-curated list of 40 of the top-performing companies in the industry. 

https://t.co/LSWWsk7YV4 
#stocks #investing https://t.co/AY2O26HCnE",positive,"Looking for the best auto stocks to invest in? Check out this hand-curated list of 40 of the top-performing companies in the industry. 

https://t.co/LSWWsk7YV4 
#stocks #investing https://t.co/AY2O26HCnE",0.6369
$DBMM #Stocks #StockMarket #DigitalBrandMediaAndMarketingGroup releases Q2 EPS on https://t.co/savSNTKlN1: In contrast to the Q1 Sales Tumbled by -49.626 % from $0 millions and from $0.00 per share. https://t.co/ReoSrnrIhx,neutral,$DBMM #Stocks #StockMarket #DigitalBrandMediaAndMarketingGroup releases Q2 EPS on https://t.co/savSNTKlN1: In contrast to the Q1 Sales Tumbled by -49.626 % from $0 millions and from $0.00 per share. https://t.co/ReoSrnrIhx,0.296
"ConocoPhillips $COP = 200,000 boepd
+ Chevron $CVX = 125,000 bpd
+ Occidental $OXY = 85,000 boepd
+ Apache $APA said would cut Permian rig counts to zero
+ Continental $CLR said would reduce production for April and May by 30% https://t.co/pMMSxigjSA",negative,"ConocoPhillips $COP = 200,000 boepd
+ Chevron $CVX = 125,000 bpd
+ Occidental $OXY = 85,000 boepd
+ Apache $APA said would cut Permian rig counts to zero
+ Continental $CLR said would reduce production for April and May by 30% https://t.co/pMMSxigjSA",-0.3818
Realogy Holdings Corp $RLGY Short Interest Update https://t.co/KtMrbE05ng #stocks,positive,Realogy Holdings Corp $RLGY Short Interest Update https://t.co/KtMrbE05ng #stocks,0.4588
"$NERV down 72%! Overpanic, OVERSOLD!!!📈🍾💸🛒
 $AAPL $AMD $AMRN $AAL $BAC $AMZN $MSFT $BA $ABT $TSLA $X $NVDA $GE $DIS $CCL $UBER $DAL $NFLX $FB $T $F $MU $SQ $M $ZM $XOM $GILD $ROKU $UAL $JPM $ABBV $FCX $SNAP $BABA $WFC $RCL $BB $HSBC $LYG $TEVA $C $OXY $JNJ $LYFT $LK $ZM https://t.co/GwNBPlqb3j",negative,"$NERV down 72%! Overpanic, OVERSOLD!!!📈🍾💸🛒
 $AAPL $AMD $AMRN $AAL $BAC $AMZN $MSFT $BA $ABT $TSLA $X $NVDA $GE $DIS $CCL $UBER $DAL $NFLX $FB $T $F $MU $SQ $M $ZM $XOM $GILD $ROKU $UAL $JPM $ABBV $FCX $SNAP $BABA $WFC $RCL $BB $HSBC $LYG $TEVA $C $OXY $JNJ $LYFT $LK $ZM https://t.co/GwNBPlqb3j",0.0
2 million Robinhood accounts rammed with OTM call options just evaporated.. $QQQ $SPX,neutral,2 million Robinhood accounts rammed with OTM call options just evaporated.. $QQQ $SPX,0.0
$AAPL 1-hour view from 4/06 update presented to members at https://t.co/7pgSLh5SPg  pullback completed as a flat structure &amp; resumed higher  #Elliottwave #Trading #Apple https://t.co/Hryzfh471U,neutral,$AAPL 1-hour view from 4/06 update presented to members at https://t.co/7pgSLh5SPg  pullback completed as a flat structure &amp; resumed higher  #Elliottwave #Trading #Apple https://t.co/Hryzfh471U,0.0
"RT @iflickerman: ""All Free"" Retail is Back, Amazon $AMZN ready for Chapter 11 🤣🤣🤣 @JuliaLaRoche https://t.co/t4S8BD3REg",positive,"RT @iflickerman: ""All Free"" Retail is Back, Amazon $AMZN ready for Chapter 11 🤣🤣🤣 @JuliaLaRoche https://t.co/t4S8BD3REg",0.9442
RT @AmericanBanking: Jefferies Financial Group Reaffirms “Buy” Rating for Alphabet $GOOG https://t.co/r2A7GeIc6F #stocks,neutral,RT @AmericanBanking: Jefferies Financial Group Reaffirms “Buy” Rating for Alphabet $GOOG https://t.co/r2A7GeIc6F #stocks,0.0
"[ $SPY $QQQ $IWM $SPX $NDX $RUT $AMZN $NFLX $AAPL $MSFT $BA $TSLA Stocks &amp; Option Alert  Service https://t.co/ZXTYWWzaA8 ]
$IBB   to Sell.]  =",negative,"[ $SPY $QQQ $IWM $SPX $NDX $RUT $AMZN $NFLX $AAPL $MSFT $BA $TSLA Stocks &amp; Option Alert  Service https://t.co/ZXTYWWzaA8 ]
$IBB   to Sell.]  =",0.296
"UnitedHealth Group - $UNH

💰 QUOTE
$UNH was UP ⬆ on Tue Jun 02
Closed at 306.31 USD for a 0.12% gain from previous close
📈 📈 📈

📊 ANALYSIS
UnitedHealth Group should be nationalized
☭ ☭ ☭",positive,"UnitedHealth Group - $UNH

💰 QUOTE
$UNH was UP ⬆ on Tue Jun 02
Closed at 306.31 USD for a 0.12% gain from previous close
📈 📈 📈

📊 ANALYSIS
UnitedHealth Group should be nationalized
☭ ☭ ☭",0.5267
"In the last 30 days, broad ETFs have seen huge inflows of money and rebounding from a horrible year.#etf #money #seen #30days #30day #bestday #stocks #markets #flows #economy #economics #recession #bearmarket #bullmarket #investing https://t.co/9KriEjC9Ur",negative,"In the last 30 days, broad ETFs have seen huge inflows of money and rebounding from a horrible year.#etf #money #seen #30days #30day #bestday #stocks #markets #flows #economy #economics #recession #bearmarket #bullmarket #investing https://t.co/9KriEjC9Ur",-0.6124
"To be #successful in the #StockMarket, you must know the power of #compounding. #Compounding is #possible when you #invest in #stocks of #companies and #hold them for a very long time. Huge #returns can be made by #holding them in the long run.

@reliancejio
@TheOfficialSBI",positive,"To be #successful in the #StockMarket, you must know the power of #compounding. #Compounding is #possible when you #invest in #stocks of #companies and #hold them for a very long time. Huge #returns can be made by #holding them in the long run.

@reliancejio
@TheOfficialSBI",0.7479
Lots of replanting.... $HD https://t.co/NGcHkbT7yo,neutral,Lots of replanting.... $HD https://t.co/NGcHkbT7yo,0.0
$MRK VOLUME AT THIS POINT WOULD INDICATE AND MAKES IT REALISTIC THAT 80$ ! IF YOU HAVE EXTRA $ SAVE A LITTLE BACKFOR YOUR RAINY DAY ! VIX LOWER! GL. MAY THE FORCE BE WITH YOU! ( ; o )))),neutral,$MRK VOLUME AT THIS POINT WOULD INDICATE AND MAKES IT REALISTIC THAT 80$ ! IF YOU HAVE EXTRA $ SAVE A LITTLE BACKFOR YOUR RAINY DAY ! VIX LOWER! GL. MAY THE FORCE BE WITH YOU! ( ; o )))),-0.3812
"#PrivateDebt #Equities #Stocks $BIOX On the other hand, the company issued capital for more than 50 million dollars during the quarter, through the private placement of a convertible note maturing in 2023 for 42.5 million #dollars, Argentina https://t.co/rNGEMRnduX …",negative,"#PrivateDebt #Equities #Stocks $BIOX On the other hand, the company issued capital for more than 50 million dollars during the quarter, through the private placement of a convertible note maturing in 2023 for 42.5 million #dollars, Argentina https://t.co/rNGEMRnduX …",0.4939
Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/Jygh6huARA $NVDA $TSLA $GS $REGN $BAC $GOOGL $FB,positive,Don't miss our next FREE OPTION TRADE.  Sign up for our Daily Free Trades at https://t.co/Jygh6huARA $NVDA $TSLA $GS $REGN $BAC $GOOGL $FB,0.8306
"RT @DKellerCMT: Stocks and bonds in lockstep over the last month with the $SPY to $TLT ratio essentially rangebound, just like the $SPX.  W…",positive,"RT @DKellerCMT: Stocks and bonds in lockstep over the last month with the $SPY to $TLT ratio essentially rangebound, just like the $SPX.  W…",0.3612
"RT @moneycontrolcom: ⚡️ “Mornings With MC: Stock Market Updates, Now Serving!”

https://t.co/24GpOMIONQ

#Stocks #StockMarket #StocksToWatc…",neutral,"RT @moneycontrolcom: ⚡️ “Mornings With MC: Stock Market Updates, Now Serving!”

https://t.co/24GpOMIONQ

#Stocks #StockMarket #StocksToWatc…",0.0
$SPX If you think price moves lower - you have plenty of time to wait for it to show you it wants to move lower. We're above last weeks high which last I changed was not bearish...Just wait for confirmation,negative,$SPX If you think price moves lower - you have plenty of time to wait for it to show you it wants to move lower. We're above last weeks high which last I changed was not bearish...Just wait for confirmation,-0.5267
"Gold equities present “an island of value against a backdrop of trouble”, Sprott Asset Management senior portfolio manager John Hathaway says.

#GOLD #stocks #equities #markets #investing
https://t.co/rlTN3s2WQl",positive,"Gold equities present “an island of value against a backdrop of trouble”, Sprott Asset Management senior portfolio manager John Hathaway says.

#GOLD #stocks #equities #markets #investing
https://t.co/rlTN3s2WQl",0.5994
"Bloomberg: Investors Are Spending Fresh Billions #Hedging Market Mania. $VIX $SPY $SPX $ES_F
https://t.co/98BuOZAVdJ

via @GoogleNews",positive,"Bloomberg: Investors Are Spending Fresh Billions #Hedging Market Mania. $VIX $SPY $SPX $ES_F
https://t.co/98BuOZAVdJ

via @GoogleNews",0.3182
@masterlongevity @Miljenkoz @zipjet $pfe released pre-print and didn’t wait for peer-review. $mrna and NIAID are releasing in peer-reviewed journal. Big difference and requires a more complete set of data to get published. Will be first peer-reviewed data we get to look at,neutral,@masterlongevity @Miljenkoz @zipjet $pfe released pre-print and didn’t wait for peer-review. $mrna and NIAID are releasing in peer-reviewed journal. Big difference and requires a more complete set of data to get published. Will be first peer-reviewed data we get to look at,0.0
#Options Flow Grid Update $CAT #OptionsTrading Caterpillar Shares🔻1.57% to $127.4 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/Jj64hrH1R3 https://t.co/Efxh5QF5yy https://t.co/RhDjz9fN13,neutral,#Options Flow Grid Update $CAT #OptionsTrading Caterpillar Shares🔻1.57% to $127.4 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/Jj64hrH1R3 https://t.co/Efxh5QF5yy https://t.co/RhDjz9fN13,0.296
"$DIS crushed the index in early 2010s out of a recession, willing to bet it does the same coming out of this recession. https://t.co/wPlcuqWjY3",negative,"$DIS crushed the index in early 2010s out of a recession, willing to bet it does the same coming out of this recession. https://t.co/wPlcuqWjY3",-0.8338
"$AAPL - Apple's Handwriting On The Wall For Intel And AMD. https://t.co/wGimZoIpp4  - 1,324% profits - 1/2 in $$ - last 14 years - buy #AIM #investing book, get free newsltr &amp; learn how - https://t.co/CzS5PXZWco - https://t.co/IHjBPabNd1 - like $AAPL",positive,"$AAPL - Apple's Handwriting On The Wall For Intel And AMD. https://t.co/wGimZoIpp4  - 1,324% profits - 1/2 in $$ - last 14 years - buy #AIM #investing book, get free newsltr &amp; learn how - https://t.co/CzS5PXZWco - https://t.co/IHjBPabNd1 - like $AAPL",0.8271
"Amidst the repercussions of the #coronavirus // #COVID19 - get informed, be #educated &amp; stay ahead of the crowd.

SUBSCRIBE TODAY: https://t.co/qBGEqptFRE #microcaps #stocks #microcapstocks #stockmarket https://t.co/dXV6LvMnZc",neutral,"Amidst the repercussions of the #coronavirus // #COVID19 - get informed, be #educated &amp; stay ahead of the crowd.

SUBSCRIBE TODAY: https://t.co/qBGEqptFRE #microcaps #stocks #microcapstocks #stockmarket https://t.co/dXV6LvMnZc",0.0
RT @LiveSquawk: Intel Has Been Reiterated As A Top Pick Stock At BAML With A Price Target Of $70 $INTC,positive,RT @LiveSquawk: Intel Has Been Reiterated As A Top Pick Stock At BAML With A Price Target Of $70 $INTC,0.2023
The big story today? $AMZN is going down after completing the ending diagonal anticipated a month ago. https://t.co/JRX6COtXF1 #Elliottwave $XLC $SPX $NDX https://t.co/q8YLClRUqF,negative,The big story today? $AMZN is going down after completing the ending diagonal anticipated a month ago. https://t.co/JRX6COtXF1 #Elliottwave $XLC $SPX $NDX https://t.co/q8YLClRUqF,0.0
"RT @SJosephBurns: Earnings season begins:

https://t.co/eDYHYwrKxe 

$JPM $PEP $NFLX $WFC $DAL $DPZ $C $BAC $UNH $JNJ $FAST $GS $ABT $FRC $…",neutral,"RT @SJosephBurns: Earnings season begins:

https://t.co/eDYHYwrKxe 

$JPM $PEP $NFLX $WFC $DAL $DPZ $C $BAC $UNH $JNJ $FAST $GS $ABT $FRC $…",0.0
RT @stealthebasis: Is it #capitalism when one person can make a comment on tv and move markets for just about every asset MASSIVELY in eith…,positive,RT @stealthebasis: Is it #capitalism when one person can make a comment on tv and move markets for just about every asset MASSIVELY in eith…,0.3612
"RT @NorthmanTrader: You may remember the original chart from the video....
$SPX $VIX updated https://t.co/QW2Vdxd3WL",neutral,"RT @NorthmanTrader: You may remember the original chart from the video....
$SPX $VIX updated https://t.co/QW2Vdxd3WL",0.3182
